clip_id,mp3_path,audio_path,has_audio,caption,title,artist,release,split_folder,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,no vocals,vocals,harpsichord,loud,quiet,woman,pop,flute,male vocal,no vocal,soft,sitar,solo,man,classic,choir,voice,beats,male voice,harp,dance,female vocal,new age,cello,no voice,weird,country,metal,female voice,electro
44413,6/the_kokoon-erase-10-take_me_to_the_world-88-117.mp3,,False,"rock, fast, male, pop, male vocal",clip_44413,unknown,unknown,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44415,6/the_kokoon-erase-10-take_me_to_the_world-146-175.mp3,,False,"rock, male, vocals, loud, male vocal, man",clip_44415,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44417,6/the_kokoon-erase-10-take_me_to_the_world-204-233.mp3,,False,rock,clip_44417,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44418,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-0-29.mp3,,False,no tags,clip_44418,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44419,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-30-59.mp3,,False,"techno, electronic, male",clip_44419,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44420,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-59-88.mp3,,False,"beat, female, pop, female voice",clip_44420,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44422,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-117-146.mp3,,False,"techno, vocal, female, woman, pop, female voice",clip_44422,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44423,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-146-175.mp3,,False,female voice,clip_44423,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44427,3/emmas_mini-beat_generation_mad_trick-10-take_me_to_your_soul-262-291.mp3,,False,"female, vocals, loud, woman, dance",clip_44427,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44458,9/the_kokoon-berlin-10-tap_at_floes-59-88.mp3,,False,"electronic, rock, singing, pop",clip_44458,unknown,unknown,train,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44459,9/the_kokoon-berlin-10-tap_at_floes-88-117.mp3,,False,"guitar, rock",clip_44459,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44460,9/the_kokoon-berlin-10-tap_at_floes-117-146.mp3,,False,"guitar, rock, vocal, vocals, pop",clip_44460,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44461,9/the_kokoon-berlin-10-tap_at_floes-146-175.mp3,,False,"rock, male, vocals, male voice",clip_44461,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44464,9/the_kokoon-berlin-10-tap_at_floes-233-262.mp3,,False,"drums, rock, male, loud, pop, man",clip_44464,unknown,unknown,train,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44465,4/domased-return_back-10-tarantula-0-29.mp3,,False,fast,clip_44465,unknown,unknown,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44466,4/domased-return_back-10-tarantula-30-59.mp3,,False,techno,clip_44466,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44473,b/electric_frankenstein-dead_and_back-10-tear_it_down-30-59.mp3,,False,"drums, rock, male",clip_44473,unknown,unknown,train,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44474,b/electric_frankenstein-dead_and_back-10-tear_it_down-59-88.mp3,,False,rock,clip_44474,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44476,b/electric_frankenstein-dead_and_back-10-tear_it_down-117-146.mp3,,False,"guitar, rock, loud",clip_44476,unknown,unknown,val,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44477,b/electric_frankenstein-dead_and_back-10-tear_it_down-146-175.mp3,,False,"rock, loud, metal",clip_44477,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44481,4/norine_braun-modern_anguish-10-tears_of_an_angel-59-88.mp3,,False,"guitar, vocal, woman, female vocal",clip_44481,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44482,4/norine_braun-modern_anguish-10-tears_of_an_angel-88-117.mp3,,False,"vocal, female, singing, woman, pop, voice",clip_44482,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44483,4/norine_braun-modern_anguish-10-tears_of_an_angel-117-146.mp3,,False,"guitar, female voice",clip_44483,unknown,unknown,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44484,4/norine_braun-modern_anguish-10-tears_of_an_angel-146-175.mp3,,False,no tags,clip_44484,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44485,4/norine_braun-modern_anguish-10-tears_of_an_angel-175-204.mp3,,False,"guitar, pop",clip_44485,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44486,4/norine_braun-modern_anguish-10-tears_of_an_angel-204-233.mp3,,False,"female, pop, female vocal",clip_44486,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44489,3/mandrake_root-the_seventh_mirror-10-the_7th_mirror-30-59.mp3,,False,"rock, male",clip_44489,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44490,3/mandrake_root-the_seventh_mirror-10-the_7th_mirror-59-88.mp3,,False,rock,clip_44490,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44492,3/mandrake_root-the_seventh_mirror-10-the_7th_mirror-117-146.mp3,,False,rock,clip_44492,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44495,3/mandrake_root-the_seventh_mirror-10-the_7th_mirror-204-233.mp3,,False,"rock, male",clip_44495,unknown,unknown,val,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44496,3/mandrake_root-the_seventh_mirror-10-the_7th_mirror-233-262.mp3,,False,rock,clip_44496,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44504,9/lisa_debenedictis-tigers-10-the_cuckoo-0-29.mp3,,False,"guitar, slow",clip_44504,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44505,9/lisa_debenedictis-tigers-10-the_cuckoo-30-59.mp3,,False,"guitar, slow, piano, vocal, female, female vocal, female voice",clip_44505,unknown,unknown,train,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44507,9/lisa_debenedictis-tigers-10-the_cuckoo-88-117.mp3,,False,"guitar, female, pop, no vocal, soft, voice, female vocal",clip_44507,unknown,unknown,val,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44508,9/lisa_debenedictis-tigers-10-the_cuckoo-117-146.mp3,,False,"vocal, woman",clip_44508,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44509,9/lisa_debenedictis-tigers-10-the_cuckoo-146-175.mp3,,False,"vocal, woman",clip_44509,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44514,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-30-59.mp3,,False,no tags,clip_44514,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44515,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-59-88.mp3,,False,"guitar, singing, pop, male vocal",clip_44515,unknown,unknown,test,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44516,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-88-117.mp3,,False,"guitar, drums, beat, vocal, male, vocals, pop, male vocal",clip_44516,unknown,unknown,train,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44517,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-117-146.mp3,,False,"guitar, slow, vocal, male, singing, vocals, pop, male voice",clip_44517,unknown,unknown,test,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44518,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-146-175.mp3,,False,"guitar, slow, vocal, singing, vocals, pop, man",clip_44518,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44519,3/c__layne-potemkin_villages-10-the_devil_and_the_woman-175-204.mp3,,False,"guitar, slow, beat, vocals, pop",clip_44519,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44520,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-10-the_hern-0-29.mp3,,False,"guitar, slow, strings, piano, soft, no voice",clip_44520,unknown,unknown,train,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44527,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-10-the_hern-204-233.mp3,,False,"guitar, classical, strings, violin, vocal, singing, vocals, no vocal, no voice",clip_44527,unknown,unknown,train,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44529,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-10-the_hern-262-291.mp3,,False,"male, male vocal, man",clip_44529,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44530,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-10-the_hern-291-320.mp3,,False,classical,clip_44530,unknown,unknown,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44532,6/falik-streaks_and_strokes-10-the_last_faery-0-29.mp3,,False,"guitar, classical, violin, flute",clip_44532,unknown,unknown,train,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44533,6/falik-streaks_and_strokes-10-the_last_faery-30-59.mp3,,False,flute,clip_44533,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44534,6/falik-streaks_and_strokes-10-the_last_faery-59-88.mp3,,False,"guitar, beat, indian",clip_44534,unknown,unknown,test,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44535,6/falik-streaks_and_strokes-10-the_last_faery-88-117.mp3,,False,"techno, beat",clip_44535,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44536,6/falik-streaks_and_strokes-10-the_last_faery-117-146.mp3,,False,no tags,clip_44536,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44537,6/falik-streaks_and_strokes-10-the_last_faery-146-175.mp3,,False,"drums, beats",clip_44537,unknown,unknown,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44538,6/falik-streaks_and_strokes-10-the_last_faery-175-204.mp3,,False,guitar,clip_44538,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44539,6/falik-streaks_and_strokes-10-the_last_faery-204-233.mp3,,False,no tags,clip_44539,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44540,6/falik-streaks_and_strokes-10-the_last_faery-233-262.mp3,,False,"guitar, pop, flute",clip_44540,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44543,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-0-29.mp3,,False,"classical, strings, no vocal",clip_44543,unknown,unknown,train,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44544,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-30-59.mp3,,False,"guitar, slow, rock, synth, male voice",clip_44544,unknown,unknown,train,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44545,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-59-88.mp3,,False,vocals,clip_44545,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44549,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-175-204.mp3,,False,"strings, weird",clip_44549,unknown,unknown,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44550,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-204-233.mp3,,False,no tags,clip_44550,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44551,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-233-262.mp3,,False,"rock, fast",clip_44551,unknown,unknown,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44552,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-262-291.mp3,,False,"slow, electronic, rock, fast, ambient, synth, loud, weird",clip_44552,unknown,unknown,val,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44553,a/jade_leary-the_lost_art_of_human_kindness-10-the_lost_art_of_human_kindness-291-320.mp3,,False,no tags,clip_44553,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44556,7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-30-59.mp3,,False,"opera, singing",clip_44556,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44557,7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-59-88.mp3,,False,"classical, opera, woman, female voice",clip_44557,unknown,unknown,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44559,7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-117-146.mp3,,False,no tags,clip_44559,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44560,7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-146-175.mp3,,False,"vocal, female, opera, woman, soft, female vocal, female voice",clip_44560,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44564,e/hans_christian-phantoms-10-the_sacrifice-88-117.mp3,,False,"violin, no vocals, no vocal, no voice",clip_44564,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44566,e/hans_christian-phantoms-10-the_sacrifice-146-175.mp3,,False,no tags,clip_44566,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44567,e/hans_christian-phantoms-10-the_sacrifice-175-204.mp3,,False,"classical, slow, ambient, no vocals, no vocal",clip_44567,unknown,unknown,val,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44569,e/hans_christian-phantoms-10-the_sacrifice-233-262.mp3,,False,no tags,clip_44569,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44571,5/nova_express-gimme_some-10-the_ugly_american-0-29.mp3,,False,no tags,clip_44571,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44573,5/nova_express-gimme_some-10-the_ugly_american-59-88.mp3,,False,"rock, male, male vocal",clip_44573,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44574,5/nova_express-gimme_some-10-the_ugly_american-88-117.mp3,,False,"rock, male, loud, voice, metal",clip_44574,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44575,5/nova_express-gimme_some-10-the_ugly_american-117-146.mp3,,False,"guitar, rock, male voice, metal",clip_44575,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44576,5/nova_express-gimme_some-10-the_ugly_american-146-175.mp3,,False,"rock, fast, loud, solo",clip_44576,unknown,unknown,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44578,e/john_jackson-bad_things_happen_all_the_time-10-through_the_glass-0-29.mp3,,False,"guitar, slow",clip_44578,unknown,unknown,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44579,e/john_jackson-bad_things_happen_all_the_time-10-through_the_glass-30-59.mp3,,False,"guitar, slow, vocal, male, singing, vocals, male vocal, man, male voice",clip_44579,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44584,e/john_jackson-bad_things_happen_all_the_time-10-through_the_glass-175-204.mp3,,False,no tags,clip_44584,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44585,e/john_jackson-bad_things_happen_all_the_time-10-through_the_glass-204-233.mp3,,False,male vocal,clip_44585,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
